768;262125;Produtor de televisão
769;262130;Tecnólogo em produção fonográfica
770;262135;Tecnólogo em produção audiovisual
771;262205;Diretor de cinema
772;262210;Diretor de programas de rádio
773;262215;Diretor de programas de televisão
774;262220;Diretor teatral
775;262305;Cenógrafo carnavalesco e festas populares
776;262310;Cenógrafo de cinema
777;262315;Cenógrafo de eventos
778;262320;Cenógrafo de teatro
779;262325;Cenógrafo de TV
780;262330;Diretor de arte
781;262405;Artista (artes visuais)
782;262410;Desenhista industrial (designer)
783;262415;Conservador-restaurador de bens culturais
784;262420;Desenhista industrial de produto (designer de produto)
785;262425;Desenhista industrial de produto de moda (designer de moda)
786;262505;Ator
787;262605;Compositor
788;262610;Músico arranjador
789;262615;Músico regente
790;262620;Musicólogo
791;262705;Músico intérprete cantor
792;262710;Músico intérprete instrumentista
793;262805;Assistente de coreografia
794;262810;Bailarino (exceto danças populares)
795;262815;Coreógrafo
796;262820;Dramaturgo de dança
797;262825;Ensaiador de dança
798;262830;Professor de dança
799;262905;Decorador de interiores de nível superior
800;263105;Ministro de culto religioso
801;263110;Missionário
802;263115;Teólogo
803;271105;Chefe de cozinha
804;271110;Tecnólogo em gastronomia
805;300105;Técnico em mecatrônica - automação da manufatura
806;300110;Técnico em mecatrônica - robótica
807;300305;Técnico em eletromecânica
808;301105;Técnico de laboratório industrial
809;301110;Técnico de laboratório de análises físico-químicas (materiais de construção)
810;301115;Técnico químico de petróleo
811;301205;Técnico de apoio à bioengenharia
812;311105;Técnico químico
813;311110;Técnico de celulose e papel
814;311115;Técnico em curtimento
815;311205;Técnico em petroquímica
816;311305;Técnico em materiais, produtos cerâmicos e vidros
817;311405;Técnico em borracha
818;311410;Técnico em plástico
819;311505;Técnico de controle de meio ambiente
820;311510;Técnico de meteorologia
821;311515;Técnico de utilidade (produção e distribuição de vapor, gases, óleos, combustíveis, energia)
822;311520;Técnico em tratamento de efluentes
823;311605;Técnico têxtil
824;311610;Técnico têxtil (tratamentos químicos)
825;311615;Técnico têxtil de fiação
826;311620;Técnico têxtil de malharia
827;311625;Técnico têxtil de tecelagem
828;311705;Colorista de papel
829;311710;Colorista têxtil
830;311715;Preparador de tintas
831;311720;Preparador de tintas (fábrica de tecidos)
832;311725;Tingidor de couros e peles
833;312105;Técnico de obras civis
834;312205;Técnico de estradas
835;312210;Técnico de saneamento
836;312305;Técnico em agrimensura
837;312310;Técnico em geodésia e cartografia
838;312315;Técnico em hidrografia
839;312320;Topógrafo
840;313105;Eletrotécnico
841;313110;Eletrotécnico (produção de energia)
842;313115;Eletroténico na fabricação, montagem e instalação de máquinas e equipamentos
843;313120;Técnico de manutenção elétrica
844;313125;Técnico de manutenção elétrica de máquina
845;313130;Técnico eletricista
846;313205;Técnico de manutenção eletrônica
847;313210;Técnico de manutenção eletrônica (circuitos de máquinas com comando numérico)
848;313215;Técnico eletrônico
849;313220;Técnico em manutenção de equipamentos de informática
850;313305;Técnico de comunicação de dados
851;313310;Técnico de rede (telecomunicações)
852;313315;Técnico de telecomunicações (telefonia)
853;313320;Técnico de transmissão (telecomunicações)
854;313405;Técnico em calibração
855;313410;Técnico em instrumentação
856;313415;Encarregado de manutenção de instrumentos de controle, medição e similares
857;313505;Técnico em fotônica
858;3135D1;Técnico em reabilitação
859;3135D2;Técnico em equipamento médico hospitalar
860;314105;Técnico em mecânica de precisão
861;314110;Técnico mecânico
862;314115;Técnico mecânico (calefação, ventilação e refrigeração)
863;314120;Técnico mecânico (máquinas)
864;314125;Técnico mecânico (motores)
865;314205;Técnico mecânico na fabricação de ferramentas
866;314210;Técnico mecânico na manutenção de ferramentas
867;314305;Técnico em automobilística
868;314310;Técnico mecânico (aeronaves)
869;314315;Técnico mecânico (embarcações)
870;314405;Técnico de manutenção de sistemas e instrumentos
871;314410;Técnico em manutenção de máquinas
872;314605;Inspetor de soldagem
873;314610;Técnico em caldeiraria
874;314615;Técnico em estruturas metálicas
875;314620;Técnico em soldagem
876;314705;Técnico de acabamento em siderurgia
877;314710;Técnico de aciaria em siderurgia
878;314715;Técnico de fundição em siderurgia
879;314720;Técnico de laminação em siderurgia
880;314725;Técnico de redução na siderurgia (primeira fusão)
881;314730;Técnico de refratário em siderurgia
882;316105;Técnico em geofísica
883;316110;Técnico em geologia
884;316115;Técnico em geoquímica
885;316120;Técnico em geotecnia
886;316305;Técnico de mineração
887;316310;Técnico de mineração (óleo e petróleo)
888;316315;Técnico em processamento mineral (exceto petróleo)
889;316320;Técnico em pesquisa mineral
890;316325;Técnico de produção em refino de petróleo
891;316330;Técnico em planejamento de lavra de minas
892;316335;Desincrustador (poços de petróleo)
893;316340;Cimentador (poços de petróleo)
894;317105;Programador de internet
895;317110;Programador de sistemas de informação
896;317115;Programador de máquinas - ferramenta com comando numérico
897;317120;Programador de multimídia
898;317205;Operador de computador (inclusive microcomputador)
899;317210;Técnico de apoio ao usuário de informática (helpdesk)
900;318005;Desenhista técnico
901;318010;Desenhista copista
902;318015;Desenhista detalhista
903;318105;Desenhista técnico (arquitetura)
904;318110;Desenhista técnico (cartografia)
905;318115;Desenhista técnico (construção civil)
906;318120;Desenhista técnico (instalações hidrossanitárias)
907;318205;Desenhista técnico mecânico
908;318210;Desenhista técnico aeronáutico
909;318215;Desenhista técnico naval
910;318305;Desenhista técnico (eletricidade e eletrônica)
911;318310;Desenhista técnico (calefação, ventilação e refrigeração)
912;318405;Desenhista técnico (artes gráficas)
913;318410;Desenhista técnico (ilustrações artísticas)
914;318415;Desenhista técnico (ilustrações técnicas)
915;318420;Desenhista técnico (indústria têxtil)
916;318425;Desenhista técnico (mobiliário)
917;318430;Desenhista técnico de embalagens, maquetes e leiautes
918;318505;Desenhista projetista de arquitetura
919;318510;Desenhista projetista de construção civil
920;318605;Desenhista projetista de máquinas
921;318610;Desenhista projetista mecânico
922;318705;Desenhista projetista de eletricidade
923;318710;Desenhista projetista eletrônico
924;318805;Projetista de móveis
925;318810;Modelista de roupas
926;318815;Modelista de calçados
927;319105;Técnico em calçados e artefatos de couro
928;319110;Técnico em confecções do vestuário
929;319205;Técnico do mobiliário
930;320105;Técnico em bioterismo
931;320110;Técnico em histologia
932;321105;Técnico agrícola
933;321110;Técnico agropecuário
934;321205;Técnico em madeira
935;321210;Técnico florestal
936;321305;Técnico em piscicultura
937;321310;Técnico em carcinicultura
938;321315;Técnico em mitilicultura
939;321320;Técnico em ranicultura
940;322105;Técnico em acupuntura
941;322110;Podólogo
942;322115;Técnico em quiropraxia
943;322120;Massoterapeuta
944;322125;Terapeuta holístico
945;322130;Esteticista
946;322135;Doula
947;322205;Técnico de enfermagem
948;322210;Técnico de enfermagem de terapia intensiva
949;322215;Técnico de enfermagem do trabalho
950;322220;Técnico de enfermagem psiquiátrica
951;322225;Instrumentador cirúrgico
952;322230;Auxiliar de enfermagem
953;322235;Auxiliar de enfermagem do trabalho
954;322240;Auxiliar de saúde (navegação marítima)
955;322245;Técnico de enfermagem da estratégia de saúde da família
956;322250;Auxiliar de enfermagem da estratégia de saúde da família
957;322305;Técnico em óptica e optometria
958;322405;Técnico em saúde bucal
959;322410;Protético dentário
960;322415;Auxiliar em saúde bucal
961;322420;Auxiliar de prótese dentária
962;322425;Técnico em saúde bucal da estratégia de saúde da família
963;322430;Auxiliar em saúde bucal da estratégia de saúde da família
964;322505;Técnico de ortopedia
965;322605;Técnico de imobilização ortopédica
966;323105;Técnico em pecuária
967;324105;Técnico em métodos eletrográficos em encefalografia
968;324110;Técnico em métodos gráficos em cardiologia
969;324115;Técnico em radiologia e imagenologia
970;324120;Técnólogo em radiologia
971;324125;Tecnólogo oftálmico
972;324205;Técnico em patologia clínica
973;324210;Auxiliar técnico em patologia clínica
974;325005;Enólogo
975;325010;Aromista
976;325015;Perfumista
977;325105;Auxiliar técnico em laboratório de farmácia
978;325110;Técnico em laboratório de farmácia
979;325115;Técnico em farmácia
980;325205;Técnico de alimentos
981;325210;Técnico em nutrição e dietética
982;325305;Técnico em biotecnologia
983;325310;Técnico em imunobiológicos
984;328105;Embalsamador
985;328110;Taxidermista
986;331105;Professor de nível médio na educação infantil
987;331110;Auxiliar de desenvolvimento infantil
988;331205;Professor de nível médio no ensino fundamental
989;331305;Professor de nível médio no ensino profissionalizante
990;332105;Professor leigo no ensino fundamental
991;332205;Professor prático no ensino profissionalizante
992;333105;Instrutor de auto-escola
993;333110;Instrutor de cursos livres
994;333115;Professores de cursos livres
995;334105;Inspetor de alunos de escola privada
996;334110;Inspetor de alunos de escola pública
997;334115;Monitor de transporte escolar
998;341105;Piloto comercial (exceto linhas aéreas)
999;341110;Piloto comercial de helicóptero (exceto linhas aéreas)
1000;341115;Mecânico de vôo
1001;341120;Piloto agrícola
1002;341205;Contramestre de cabotagem
1003;341210;Mestre de cabotagem
1004;341215;Mestre fluvial
1005;341220;Patrão de pesca de alto-mar
1006;341225;Patrão de pesca na navegação interior
1007;341230;Piloto fluvial
1008;341305;Condutor maquinista fluvial
1009;341310;Condutor maquinista marítimo
1010;341315;Eletricista de bordo
1011;342105;Analista de transporte em comércio exterior
1012;342110;Operador de transporte multimodal
1013;342115;Controlador de serviços de máquinas e veículos
1014;342120;Afretador
1015;342125;Tecnólogo em logística de transporte
1016;342205;Ajudante de despachante aduaneiro
1017;342210;Despachante aduaneiro
1018;342305;Chefe de serviço de transporte rodoviário (passageiros e cargas)
1019;342310;Inspetor de serviços de transportes rodoviários (passageiros e cargas)
1020;342315;Supervisor de carga e descarga
1021;342405;Agente de estação (ferrovia e metrô)
1022;342410;Operador de centro de controle (ferrovia e metrô)
1023;342505;Controlador de tráfego aéreo
1024;342510;Despachante operacional de vôo
1025;342515;Fiscal de aviação civil (fac)
1026;342520;Gerente da administração de aeroportos
1027;342525;Gerente de empresa aérea em aeroportos
1028;342530;Inspetor de aviação civil
1029;342535;Operador de atendimento aeroviário
1030;342540;Supervisor da administração de aeroportos
1031;342545;Supervisor de empresa aérea em aeroportos
1032;342550;Agente de proteção de aviação civil
1033;342605;Chefe de estação portuária
1034;342610;Supervisor de operações portuárias
1035;351105;Técnico de contabilidade
1036;351110;Chefe de contabilidade (técnico)
1037;351115;Consultor contábil (técnico)
1038;351305;Técnico em administração
1039;351310;Técnico em administração de comércio exterior
1040;351315;Agente de recrutamento e seleção
1041;351405;Escrevente
1042;351410;Escrivão judicial
1043;351415;Escrivão extra - judicial
1044;351420;Escrivão de polícia
1045;351425;Oficial de justiça
1046;351430;Auxiliar de serviços jurídicos
1047;351505;Técnico em secretariado
1048;351510;Taquígrafo
1049;351515;Estenotipista
1050;351605;Técnico em segurança no trabalho
1051;351705;Analista de seguros (técnico)
1052;351710;Analista de sinistros
1053;351715;Assistente comercial de seguros
1054;351720;Assistente técnico de seguros
1055;351725;Inspetor de risco
1056;351730;Inspetor de sinistros
1057;351735;Técnico de resseguros
1058;351740;Técnico de seguros
1059;351805;Detetive profissional
1060;351810;Investigador de polícia
1061;351815;Papiloscopista policial
1062;351905;Agente de inteligência
1063;351910;Agente técnico de inteligência
1064;352205;Agente de defesa ambiental
1065;352210;Agente de saúde pública
1066;352305;Metrologista
1067;352310;Agente fiscal de qualidade
1068;352315;Agente fiscal metrológico
1069;352320;Agente fiscal têxtil
1070;352405;Agente de direitos autorais
1071;352410;Avaliador de produtos do meio de comunicação
1072;352420;Técnico em direitos autorais
1073;353205;Técnico de operações e serviços bancários - câmbio
1074;353210;Técnico de operações e serviços bancários - crédito imobiliário
1075;353215;Técnico de operações e serviços bancários - crédito rural
1076;353220;Técnico de operações e serviços bancários - leasing
1077;353225;Técnico de operações e serviços bancários - renda fixa e variável
1078;353230;Tesoureiro de banco
1079;353235;Chefe de serviços bancários
1080;354110;Agenciador de propaganda
1081;354120;Agente de vendas de serviços
1082;354125;Assistente de vendas
1083;354130;Promotor de vendas especializado
1084;354135;Técnico de vendas
1085;354140;Técnico em atendimento e vendas
1086;354145;Vendedor pracista
1087;354150;Propagandista de produtos famacêuticos
1088;354205;Comprador
1089;354210;Supervisor de compras
1090;354305;Analista de exportação e importação
1091;354405;Leiloeiro
1092;354410;Avaliador de imóveis
1093;354415;Avaliador de bens móveis
1094;354505;Corretor de seguros
1095;354605;Corretor de imóveis
1096;354705;Representante comercial autônomo
1097;354805;Técnico em turismo
1098;354810;Operador de turismo
1099;354815;Agente de viagem
1100;354820;Organizador de evento
1101;371105;Auxiliar de biblioteca
1102;371110;Técnico em biblioteconomia
1103;371205;Colecionador de selos e moedas
1104;371210;Técnico em museologia
1105;371305;Técnico em programação visual
1106;371310;Técnico gráfico
1107;371405;Recreador de acantonamento
1108;371410;Recreador
1109;372105;Diretor de fotografia
1110;372110;Iluminador (televisão)
1111;372115;Operador de câmera de televisão
1112;372205;Operador de rede de teleprocessamento
1113;372210;Radiotelegrafista
1114;373105;Operador de áudio de continuidade (rádio)
1115;373110;Operador de central de rádio
1116;373115;Operador de externa (rádio)
1117;373120;Operador de gravação de rádio
1118;373125;Operador de transmissor de rádio
1119;373205;Técnico em operação de equipamentos de produção para televisão e produtoras de vídeo
1120;373210;Técnico em operação de equipamento de exibição de televisão
1121;373215;Técnico em operação de equipamentos de transmissão/recepção de televisão
1122;373220;Supervisor técnico operacional de sistemas de televisão e produtoras de vídeo
1123;374105;Técnico em gravação de áudio
1124;374110;Técnico em instalação de equipamentos de áudio
1125;374115;Técnico em masterização de áudio
1126;374120;Projetista de som
1127;374125;Técnico em sonorização
1128;374130;Técnico em mixagem de áudio
1129;374135;Projetista de sistemas de áudio
1130;374140;Microfonista
1131;374145;Dj (disc jockey)
1132;374205;Cenotécnico (cinema, vídeo, televisão, teatro e espetáculos)
1133;374210;Maquinista de cinema e vídeo
1134;374215;Maquinista de teatro e espetáculos
1135;374305;Operador de projetor cinematográfico
1136;374310;Operador-mantenedor de projetor cinematográfico
1137;374405;Editor de TV e vídeo
1138;374410;Finalizador de filmes
1139;374415;Finalizador de vídeo
1140;374420;Montador de filmes
1141;375105;Designer de interiores
1142;375110;Designer de vitrines
1143;375115;Visual merchandiser
1144;375120;Decorador de eventos
1145;376105;Dançarino tradicional
1146;376110;Dançarino popular
1147;376205;Acrobata
1148;376210;Artista aéreo
1149;376215;Artista de circo (outros)
1150;376220;Contorcionista
1151;376225;Domador de animais (circense)
1152;376230;Equilibrista
1153;376235;Mágico
1154;376240;Malabarista
1155;376245;Palhaço
1156;376250;Titeriteiro
1157;376255;Trapezista
1158;376305;Apresentador de eventos
1159;376310;Apresentador de festas populares
1160;376315;Apresentador de programas de rádio
1161;376320;Apresentador de programas de televisão
1162;376325;Apresentador de circo
1163;376405;Modelo artístico
1164;376410;Modelo de modas
1165;376415;Modelo publicitário
1166;377105;Atleta profissional (outras modalidades)
1167;377110;Atleta profissional de futebol
1168;377115;Atleta profissional de golfe
1169;377120;Atleta profissional de luta
1170;377125;Atleta profissional de tênis
1171;377130;Jóquei
1172;377135;Piloto de competição automobilística
1173;377140;Profissional de atletismo
1174;377145;Pugilista
1175;377205;Arbitro desportivo
1176;377210;Arbitro de atletismo
1177;377215;Arbitro de basquete
1178;377220;Arbitro de futebol
1179;377225;Arbitro de futebol de salão
1180;377230;Arbitro de judô
1181;377235;Arbitro de karatê
1182;377240;Arbitro de poló aquático
1183;377245;Arbitro de vôlei
1184;391105;Cronoanalista
1185;391110;Cronometrista
1186;391115;Controlador de entrada e saída
1187;391120;Planejista
1188;391125;Técnico de planejamento de produção
1189;391130;Técnico de planejamento e programação da manutenção
1190;391135;Técnico de matéria-prima e material
1191;391205;Inspetor de qualidade
1192;391210;Técnico de garantia da qualidade
1193;391215;Operador de inspeção de qualidade
1194;391220;Técnico de painel de controle
1195;391225;Escolhedor de papel
1196;391230;Técnico operacional de serviços de correios
1197;395105;Técnico de apoio em pesquisa e desenvolvimento (exceto agropecuário e florestal)
1198;395110;Técnico de apoio em pesquisa e desenvolvimento agropecuário florestal
1199;410105;Supervisor administrativo
1200;410205;Supervisor de almoxarifado
1201;410210;Supervisor de câmbio
1202;410215;Supervisor de contas a pagar
1203;410220;Supervisor de controle patrimonial
1204;410225;Supervisor de crédito e cobrança
1205;410230;Supervisor de orçamento
1206;410235;Supervisor de tesouraria
1207;411005;Auxiliar de escritório, em geral
1208;411010;Assistente administrativo
1209;411015;Atendente de judiciário
1210;411020;Auxiliar de judiciário
1211;411025;Auxiliar de cartório
1212;411030;Auxiliar de pessoal
1213;411035;Auxiliar de estatística
1214;411040;Auxiliar de seguros
1215;411045;Auxiliar de serviços de importação e exportação
1216;411050;Agente de microcrédito
1217;412105;Datilógrafo
1218;412110;Digitador
1219;412115;Operador de mensagens de telecomunicações (correios)
1220;412120;Supervisor de digitação e operação
1221;412205;Contínuo
1222;413105;Analista de folha de pagamento
1223;413110;Auxiliar de contabilidade
1224;413115;Auxiliar de faturamento
1225;413205;Atendente de agência
1226;413210;Caixa de banco
1227;413215;Compensador de banco
1228;413220;Conferente de serviços bancários
1229;413225;Escriturário de banco
1230;413230;Operador de cobrança bancária
1231;414105;Almoxarife
1232;414110;Armazenista
1233;414115;Balanceiro
1234;414205;Apontador de mão-de-obra
1235;414210;Apontador de produção
1236;414215;Conferente de carga e descarga
1237;415105;Arquivista de documentos
1238;415115;Codificador de dados
1239;415120;Fitotecário
1240;415125;Kardexista
1241;415130;Operador de máquina copiadora (exceto operador de gráfica rápida)
1242;415205;Carteiro
1243;415210;Operador de triagem e transbordo
1244;420105;Supervisor de caixas e bilheteiros (exceto caixa de banco)
1245;420110;Supervisor de cobrança
1246;420115;Supervisor de coletadores de apostas e de jogos
1247;420120;Supervisor de entrevistadores e recenseadores
1248;420125;Supervisor de recepcionistas
1249;420130;Supervisor de telefonistas
1250;420135;Supervisor de telemarketing e atendimento
1251;421105;Atendente comercial (agência postal)
1252;421110;Bilheteiro de transportes coletivos
1253;421115;Bilheteiro no serviço de diversões
1254;421120;Emissor de passagens
1255;421125;Operador de caixa
1256;421205;Recebedor de apostas (loteria)
1257;421210;Recebedor de apostas (turfe)
1258;421305;Cobrador externo
1259;421310;Cobrador interno
1260;421315;Localizador (cobrador)
1261;422105;Recepcionista, em geral
1262;422110;Recepcionista de consultório médico ou dentário
1263;422115;Recepcionista de seguro saúde
1264;422120;Recepcionista de hotel
1265;422125;Recepcionista de banco
1266;422205;Telefonista
1267;422210;Teleoperador
1268;422215;Monitor de teleatendimento
1269;422220;Operador de rádio-chamada
1270;422305;Operador de telemarketing ativo
1271;422310;Operador de telemarketing ativo e receptivo
1272;422315;Operador de telemarketing receptivo
1273;422320;Operador de telemarketing técnico
1274;423105;Despachante documentalista
1275;423110;Despachante de trânsito
1276;424105;Entrevistador censitário e de pesquisas amostrais
1277;424110;Entrevistador de pesquisa de opinião e mídia
1278;424115;Entrevistador de pesquisas de mercado
1279;424120;Entrevistador de preços
1280;424125;Escriturário em estatística
1281;510105;Supervisor de transportes
1282;510110;Administrador de edifícios
1283;510115;Supervisor de andar
1284;510120;Chefe de portaria de hotel
1285;510130;Chefe de bar
1286;510135;Maître
1287;510205;Supervisor de lavanderia
1288;510305;Supervisor de bombeiros
1289;510310;Supervisor de vigilantes
1290;511105;Comissário de vôo
1291;511110;Comissário de trem
1292;511115;Taifeiro (exceto militares)
1293;511205;Fiscal de transportes coletivos (exceto trem)
1294;511210;Despachante de transportes coletivos (exceto trem)
1295;511215;Cobrador de transportes coletivos (exceto trem)
1296;511220;Bilheteiro (estações de metrô, ferroviárias e assemelhadas)
1297;511405;Guia de turismo
1298;512105;Empregado doméstico nos serviços gerais
1299;512110;Empregado doméstico arrumador
1300;512115;Empregado doméstico faxineiro
1301;512120;Empregado doméstico diarista
1302;513105;Mordomo de residência
1303;513110;Mordomo de hotelaria
1304;513115;Governanta de hotelaria
1305;513205;Cozinheiro geral
1306;513210;Cozinheiro do serviço doméstico
1307;513215;Cozinheiro industrial
1308;513220;Cozinheiro de hospital
1309;513225;Cozinheiro de embarcações
1310;513305;Camareira de teatro
1311;513310;Camareira de televisão
1312;513315;Camareiro de hotel
1313;513320;Camareiro de embarcações
1314;513325;Guarda-roupeira de cinema
1315;513405;Garçom
1316;513410;Garçom (serviços de vinhos)
1317;513415;Cumim
1318;513420;Barman
1319;513425;Copeiro
1320;513430;Copeiro de hospital
1321;513435;Atendente de lanchonete
1322;513440;Barista
1323;513505;Auxiliar nos serviços de alimentação
1324;513605;Churrasqueiro
1325;513610;Pizzaiolo
1326;513615;Sushiman
1327;514105;Ascensorista
1328;514110;Garagista
1329;514115;Sacristão
1330;514120;Zelador de edifício
1331;514205;Coletor de lixo domiciliar
1332;514215;Varredor de rua
1333;514225;Trabalhador de serviços de limpeza e conservação de áreas públicas
1334;514230;Coletor de resíduos sólidos de serviços de saúde
1335;514305;Limpador de vidros
1336;514310;Auxiliar de manutenção predial
1337;514315;Limpador de fachadas
1338;514320;Faxineiro
1339;514325;Trabalhador da manutenção de edificações
1340;514330;Limpador de piscinas
1341;515105;Agente comunitário de saúde
1342;515110;Atendente de enfermagem
1343;515115;Parteira leiga
1344;515120;Visitador sanitário
1345;515125;Agente indígena de saúde
1346;515130;Agente indígena de saneamento
1347;515135;Socorrista (exceto médicos e enfermeiros)
1348;515205;Auxiliar de banco de sangue
1349;515210;Auxiliar de farmácia de manipulação
1350;515215;Auxiliar de laboratório de análises clínicas
1351;515220;Auxiliar de laboratório de imunobiológicos
1352;515225;Auxiliar de produção farmacêutica
1353;5152A1;Microscopista
1354;515305;Educador social
1355;515310;Agente de ação social
1356;515315;Monitor de dependente químico
1357;515320;Conselheiro tutelar
1358;515325;Sócioeducador
1359;516105;Barbeiro
1360;516110;Cabeleireiro
1361;516120;Manicure
1362;516125;Maquiador
1363;516130;Maquiador de caracterização
1364;516140;Pedicure
1365;516205;Babá
1366;516210;Cuidador de idosos
1367;516215;Mae social
1368;516220;Cuidador em saúde
1369;516305;Lavadeiro, em geral
1370;516310;Lavador de roupas a maquina
1371;516315;Lavador de artefatos de tapeçaria
1372;516320;Limpador a seco, a máquina
1373;516325;Passador de roupas em geral
1374;516330;Tingidor de roupas
1375;516335;Conferente-expedidor de roupas (lavanderias)
1376;516340;Atendente de lavanderia
1377;516345;Auxiliar de lavanderia
1378;516405;Lavador de roupas
1379;516410;Limpador de roupas a seco, a mão
1380;516415;Passador de roupas, a mão
1381;516505;Agente funerário
1382;516605;Operador de forno (serviços funerários)
1383;516610;Sepultador
1384;516705;Astrólogo
1385;516710;Numerólogo
1386;516805;Esotérico
1387;516810;Paranormal
1388;517105;Bombeiro de aeródromo
1389;517110;Bombeiro de segurança do trabalho
1390;517115;Salva-vidas
1391;517205;Agente de polícia federal
1392;517210;Policial rodoviário federal
1393;517215;Guarda-civil municipal
1394;517220;Agente de trânsito
1395;517305;Agente de proteção de aeroporto
1396;517310;Agente de segurança
1397;517315;Agente de segurança penitenciária
1398;517320;Vigia florestal
1399;517325;Vigia portuário
1400;517330;Vigilante
1401;517335;Guarda portuário
1402;517405;Porteiro (hotel)
1403;517410;Porteiro de edifícios
1404;517415;Porteiro de locais de diversão
1405;517420;Vigia
1406;519105;Ciclista mensageiro
1407;519110;Motociclista no transporte de documentos e pequenos volumes
1408;519205;Catador de material reciclável
1409;519210;Selecionador de material reciclável
1410;519215;Operador de prensa de material reciclável
1411;519305;Auxiliar de veterinário
1412;519310;Esteticista de animais domésticos
1413;519315;Banhista de animais domésticos
1414;519320;Tosador de animais domésticos
1415;519805;Profissional do sexo
1416;519905;Cartazeiro
1417;519910;Controlador de pragas
1418;519915;Engraxate
1419;519920;Gandula
1420;519925;Guardador de veículos
1421;519930;Lavador de garrafas, vidros e outros utensílios
1422;519935;Lavador de veículos
1423;519940;Leiturista
1424;519945;Recepcionista de casas de espetáculos
1425;520105;Supervisor de vendas de serviços
1426;520110;Supervisor de vendas comercial
1427;521105;Vendedor em comércio atacadista
1428;521110;Vendedor de comércio varejista
1429;521115;Promotor de vendas
1430;521120;Demonstrador de mercadorias
1431;521125;Repositor de mercadorias
1432;521130;Atendente de farmácia - balconista
1433;521135;Frentista
1434;523105;Instalador de cortinas e persianas, portas sanfonadas e boxe
1435;523110;Instalador de som e acessórios de veículos
1436;523115;Chaveiro
1437;524105;Vendedor em domicílio
1438;524205;Feirante
1439;524210;Jornaleiro (em banca de jornal)
1440;524215;Vendedor permissionário
1441;524305;Vendedor ambulante
1442;524310;Pipoqueiro ambulante
1443;611005;Produtor agropecuário, em geral
1444;612005;Produtor agrícola polivalente
1445;612105;Produtor de arroz
1446;612110;Produtor de cana-de-açúcar
1447;612115;Produtor de cereais de inverno
1448;612120;Produtor de gramíneas forrageiras
1449;612125;Produtor de milho e sorgo
1450;612205;Produtor de algodão
1451;612210;Produtor de curauá
1452;612215;Produtor de juta
1453;612220;Produtor de rami
1454;612225;Produtor de sisal
1455;612305;Produtor na olericultura de legumes
1456;612310;Produtor na olericultura de raízes, bulbos e tubérculos
1457;612315;Produtor na olericultura de talos, folhas e flores
1458;612320;Produtor na olericultura de frutos e sementes
1459;612405;Produtor de flores de corte
1460;612410;Produtor de flores em vaso
1461;612415;Produtor de forrações
1462;612420;Produtor de plantas ornamentais
1463;612505;Produtor de árvores frutíferas
1464;612510;Produtor de espécies frutíferas rasteiras
1465;612515;Produtor de espécies frutíferas trepadeiras
1466;612605;Cafeicultor
1467;612610;Produtor de cacau
1468;612615;Produtor de erva-mate
1469;612620;Produtor de fumo
1470;612625;Produtor de guaraná
1471;612705;Produtor da cultura de amendoim
1472;612710;Produtor da cultura de canola
1473;612715;Produtor da cultura de coco-da-baia
1474;612720;Produtor da cultura de dendê
1475;612725;Produtor da cultura de girassol
1476;612730;Produtor da cultura de linho
1477;612735;Produtor da cultura de mamona
1478;612740;Produtor da cultura de soja
1479;612805;Produtor de especiarias
1480;612810;Produtor de plantas aromáticas e medicinais
1481;613005;Criador em pecuária polivalente
1482;613010;Criador de animais domésticos
1483;613105;Criador de asininos e muares
1484;613110;Criador de bovinos (corte)
1485;613115;Criador de bovinos (leite)
1486;613120;Criador de bubalinos (corte)
1487;613125;Criador de bubalinos (leite)
1488;613130;Criador de eqüínos
1489;613205;Criador de caprinos
1490;613210;Criador de ovinos
1491;613215;Criador de suínos
1492;613305;Avicultor
1493;613310;Cunicultor
1494;613405;Apicultor
1495;613410;Criador de animais produtores de veneno
1496;613415;Minhocultor
1497;613420;Sericultor
1498;620105;Supervisor de exploração agrícola
1499;620110;Supervisor de exploração agropecuária
1500;620115;Supervisor de exploração pecuária
1501;621005;Trabalhador agropecuário em geral
1502;622005;Caseiro (agricultura)
1503;622010;Jardineiro
1504;622015;Trabalhador na produção de mudas e sementes
1505;622020;Trabalhador volante da agricultura
1506;622105;Trabalhador da cultura de arroz
1507;622110;Trabalhador da cultura de cana-de-açúcar
1508;622115;Trabalhador da cultura de milho e sorgo
1509;622120;Trabalhador da cultura de trigo, aveia, cevada e triticale
1510;622205;Trabalhador da cultura de algodão
1511;622210;Trabalhador da cultura de sisal
1512;622215;Trabalhador da cultura do rami
1513;622305;Trabalhador na olericultura (frutos e sementes)
1514;622310;Trabalhador na olericultura (legumes)
1515;622315;Trabalhador na olericultura (raízes, bulbos e tubérculos)
1516;622320;Trabalhador na olericultura (talos, folhas e flores)
1517;622405;Trabalhador no cultivo de flores e folhagens de corte
1518;622410;Trabalhador no cultivo de flores em vaso
1519;622415;Trabalhador no cultivo de forrações
1520;622420;Trabalhador no cultivo de mudas
1521;622425;Trabalhador no cultivo de plantas ornamentais
1522;622505;Trabalhador no cultivo de árvores frutíferas
1523;622510;Trabalhador no cultivo de espécies frutíferas rasteiras
1524;622515;Trabalhador no cultivo de trepadeiras frutíferas
1525;622605;Trabalhador da cultura de cacau
1526;622610;Trabalhador da cultura de café
1527;622615;Trabalhador da cultura de erva-mate
1528;622620;Trabalhador da cultura de fumo
